hex,accommodation,sports,public,company,healthcare,residense,government,life,technology,shop,finance,landscape,dining
873091a82ffffff,0.157894737,0.473684211,1.105263158,9.368421053,0.473684211,0.315789474,1.210526316,0.631578947,0.263157895,0.315789474,0.157894737,0.052631579,1.315789474
873091a83ffffff,0.157894737,0.368421053,0.894736842,8.684210526,0.421052632,0.263157895,0.736842105,0.526315789,0.157894737,0.315789474,0.157894737,0.052631579,1.105263158
873091a84ffffff,0.263157895,0.736842105,1.052631579,9.894736842,0.894736842,0.526315789,1.684210526,1.368421053,0.789473684,0.473684211,0.526315789,0.052631579,1.578947368
873091a85ffffff,0.157894737,0.526315789,0.947368421,8.842105263,0.421052632,0.315789474,0.894736842,0.631578947,0.210526316,0.315789474,0.157894737,0.052631579,1.210526316
873091a86ffffff,0.263157895,0.894736842,1.157894737,10.21052632,0.947368421,0.526315789,1.842105263,1.368421053,0.789473684,0.473684211,0.526315789,0.052631579,1.736842105
873091a8cffffff,0.157894737,0.210526316,0.526315789,4.315789474,0.263157895,0.105263158,0.421052632,0.526315789,0.105263158,0.157894737,0.157894737,0.052631579,0.947368421
873091a8effffff,0.157894737,0.263157895,0.631578947,5.421052632,0.263157895,0.210526316,0.421052632,0.526315789,0.105263158,0.157894737,0.157894737,0.052631579,1
873091a91ffffff,0.157894737,0.210526316,0.736842105,6.263157895,0.315789474,0.263157895,0.631578947,0.210526316,0.157894737,0,0.157894737,0.052631579,0.631578947
873091a94ffffff,0.210526316,0.894736842,0.684210526,7.052631579,0.631578947,0.631578947,1.947368421,0.947368421,0.842105263,0.210526316,0.368421053,0,1
873091a95ffffff,0.263157895,0.736842105,0.947368421,8.526315789,0.842105263,0.526315789,1.684210526,1.052631579,0.736842105,0.315789474,0.526315789,0.052631579,1.263157895
873091a96ffffff,0.263157895,0.578947368,0.368421053,2.526315789,0.105263158,0.210526316,0.736842105,0.157894737,0.315789474,0.052631579,0,0,0.526315789
873091a9cffffff,0.157894737,0.315789474,0.789473684,7.263157895,0.368421053,0.263157895,0.526315789,0.526315789,0.157894737,0.157894737,0.157894737,0.052631579,0.947368421
873091a9dffffff,0.157894737,0.263157895,0.631578947,5.105263158,0.263157895,0.210526316,0.421052632,0.526315789,0.105263158,0.157894737,0.157894737,0.052631579,0.947368421
873091aa2ffffff,0.263157895,0.526315789,0.684210526,6.210526316,0.789473684,0.368421053,1.421052632,1.052631579,0.684210526,0.315789474,0.526315789,0.052631579,1.052631579
873091aa3ffffff,0.157894737,0.473684211,0.789473684,5.842105263,0.421052632,0.157894737,0.736842105,0.631578947,0.157894737,0.315789474,0.157894737,0.052631579,1.105263158
873091aa6ffffff,0.105263158,0.421052632,0.210526316,2.526315789,0.526315789,0.263157895,1,0.842105263,0.578947368,0.315789474,0.368421053,0,0.578947368
873091aaaffffff,0.157894737,0.263157895,0.631578947,5.263157895,0.315789474,0.105263158,0.578947368,0.526315789,0.105263158,0.315789474,0.157894737,0.052631579,1.052631579
873091aaeffffff,0.157894737,0.368421053,0.578947368,3.210526316,0.315789474,0.052631579,0.473684211,0.526315789,0.052631579,0.315789474,0.157894737,0.052631579,1
873091ab0ffffff,0.105263158,0.736842105,0.578947368,7.105263158,0.684210526,0.473684211,2.105263158,0.894736842,0.789473684,0.368421053,0.368421053,0,0.947368421
873091ab1ffffff,0.263157895,0.736842105,0.947368421,8.263157895,0.842105263,0.526315789,1.947368421,1.052631579,0.684210526,0.315789474,0.526315789,0.052631579,1.263157895
873091ab2ffffff,0.315789474,1.315789474,0.578947368,7.842105263,0.789473684,0.578947368,2.526315789,1.315789474,0.894736842,0.263157895,0.421052632,0,1.368421053
873091ab3ffffff,0.263157895,0.842105263,0.947368421,8.421052632,0.842105263,0.631578947,2.157894737,1.105263158,0.789473684,0.368421053,0.526315789,0.052631579,1.421052632
873091ab4ffffff,0.105263158,0.473684211,0.210526316,3.789473684,0.473684211,0.421052632,1.684210526,0.894736842,0.736842105,0.210526316,0.368421053,0,0.789473684
873091ab5ffffff,0.105263158,0.578947368,0.473684211,6.315789474,0.631578947,0.368421053,1.684210526,0.842105263,0.684210526,0.315789474,0.368421053,0,0.631578947
873091ab6ffffff,0.315789474,1.263157895,0.421052632,5.631578947,0.684210526,0.526315789,2.368421053,1.315789474,0.842105263,0.263157895,0.421052632,0,1.421052632
873091b92ffffff,0.052631579,0.157894737,2.736842105,2.736842105,0.578947368,0.157894737,1.631578947,0.842105263,0.473684211,0.315789474,0.263157895,0.105263158,0.368421053
873091b96ffffff,0.052631579,0.157894737,3.157894737,3.842105263,0.631578947,0.210526316,1.578947368,0.894736842,0.736842105,0.368421053,0.263157895,0.157894737,0.368421053
873091b9affffff,0.105263158,0.210526316,0.105263158,2.421052632,0.473684211,0.263157895,1,0.736842105,0.526315789,0.157894737,0.368421053,0,0.421052632
873091b9bffffff,0.105263158,0.368421053,0.157894737,2.473684211,0.473684211,0.315789474,1.157894737,0.842105263,0.578947368,0.157894737,0.368421053,0,0.473684211
873091ba0ffffff,0.052631579,0.210526316,0.526315789,0.157894737,0.052631579,0,0.105263158,0,0,0,0,0.105263158,0
873091ba2ffffff,0.052631579,0.210526316,0.684210526,0.473684211,0.105263158,0,0.157894737,0,0.052631579,0,0,0.105263158,0
873091ba4ffffff,0.052631579,0.263157895,0.578947368,0.210526316,0.105263158,0,0.263157895,0,0.052631579,0,0,0.157894737,0.052631579
873091ba6ffffff,0.105263158,0.315789474,0.842105263,0.684210526,0.315789474,0,0.473684211,0.210526316,0.210526316,0.052631579,0,0.105263158,0.105263158
873091bb0ffffff,0.105263158,0.473684211,1.894736842,2.263157895,0.315789474,0.052631579,0.789473684,0.263157895,0.473684211,0.368421053,0,0.157894737,0.210526316
873091bb1ffffff,0.052631579,0.315789474,1.052631579,1.526315789,0.105263158,0.052631579,0.368421053,0,0.105263158,0.052631579,0,0.105263158,0
873091bb4ffffff,0.105263158,0.473684211,2.421052632,3.947368421,0.368421053,0.052631579,0.894736842,0.263157895,0.578947368,0.315789474,0,0.210526316,0.263157895
873091bb5ffffff,0.105263158,0.263157895,1.157894737,1.526315789,0.368421053,0,0.684210526,0.210526316,0.263157895,0.157894737,0,0.105263158,0.105263158
873091bb6ffffff,0.105263158,0.526315789,2.789473684,4.473684211,0.421052632,0.210526316,1,0.263157895,0.526315789,0.368421053,0,0.210526316,0.315789474
873091c00ffffff,0.157894737,0.736842105,1.736842105,1.315789474,0.263157895,0.368421053,0.789473684,0.105263158,0.157894737,0.105263158,0.052631579,0.157894737,0.473684211
873091c01ffffff,0.210526316,0.947368421,1.631578947,2.578947368,0.157894737,0.157894737,0.578947368,0.157894737,0.368421053,0.210526316,0.052631579,0.105263158,0.631578947
873091c02ffffff,0.421052632,1,1.842105263,2.526315789,0.684210526,0.842105263,1.421052632,0.789473684,0.842105263,0.157894737,0.210526316,0.368421053,1.263157895
873091c03ffffff,0.368421053,1.263157895,2.315789474,3.631578947,0.631578947,0.789473684,1.526315789,0.842105263,1.052631579,0.315789474,0.263157895,0.421052632,1.421052632
873091c04ffffff,0.105263158,0.157894737,0.842105263,0.315789474,0.157894737,0.210526316,0.368421053,0,0.052631579,0.052631579,0,0,0.263157895
873091c05ffffff,0.105263158,0.315789474,1,0.631578947,0.105263158,0.105263158,0.263157895,0.105263158,0.105263158,0.052631579,0.052631579,0,0.157894737
873091c06ffffff,0.157894737,0.421052632,1.315789474,0.684210526,0.368421053,0.263157895,0.578947368,0.052631579,0.052631579,0.052631579,0,0.105263158,0.368421053
873091c08ffffff,0.736842105,1.526315789,2.210526316,8.684210526,0.368421053,0.526315789,1,1.684210526,1.105263158,0.631578947,0.421052632,0.157894737,3.210526316
873091c09ffffff,1.052631579,1.578947368,1.736842105,16.21052632,0.578947368,1.631578947,1.473684211,2.052631579,1.947368421,0.736842105,0.578947368,0.105263158,4.842105263
873091c0affffff,0.789473684,1.736842105,2.894736842,9.736842105,0.526315789,0.894736842,1.842105263,1.894736842,1.368421053,0.631578947,0.421052632,0.578947368,3.578947368
873091c0bffffff,0.894736842,2.473684211,2.052631579,12.73684211,0.315789474,1.157894737,1.526315789,1.736842105,1.789473684,0.631578947,0.473684211,0.947368421,3.684210526
873091c0cffffff,0.157894737,1.052631579,1.473684211,4.315789474,0.210526316,0.421052632,0.578947368,0.157894737,0.736842105,0.421052632,0.052631579,0.105263158,1
873091c0dffffff,0.631578947,1.052631579,1.578947368,8.631578947,0.263157895,0.526315789,0.947368421,1.578947368,1,0.578947368,0.421052632,0.052631579,3
873091c0effffff,0.421052632,1.473684211,2.421052632,6.421052632,0.473684211,0.684210526,1.368421053,1,1,0.526315789,0.263157895,0.210526316,1.894736842
873091c10ffffff,0.105263158,0.631578947,1.631578947,0.789473684,0.473684211,0.526315789,0.631578947,0.052631579,0.526315789,0.105263158,0,0.263157895,0.578947368
873091c11ffffff,0.368421053,1.105263158,2.105263158,3.052631579,0.789473684,1.210526316,2.105263158,0.789473684,0.842105263,0.157894737,0.210526316,0.473684211,1.736842105
873091c12ffffff,0.368421053,1,1.368421053,3.315789474,0.789473684,1.263157895,1.473684211,0.578947368,0.631578947,0.263157895,0.263157895,0.473684211,1.157894737
873091c13ffffff,0.578947368,1.157894737,1.947368421,4.631578947,1,1.631578947,2.842105263,1.263157895,1,0.315789474,0.473684211,0.578947368,2.210526316
873091c14ffffff,0.105263158,0.263157895,0.842105263,0.315789474,0.263157895,0.368421053,0.526315789,0.052631579,0.052631579,0.052631579,0,0.105263158,0.315789474
873091c15ffffff,0.105263158,0.684210526,1.263157895,0.736842105,0.473684211,0.526315789,0.631578947,0.052631579,0.526315789,0.105263158,0,0.263157895,0.578947368
873091c16ffffff,0.052631579,0.210526316,1,0.368421053,0.263157895,0.368421053,0.421052632,0.052631579,0.052631579,0.052631579,0,0.105263158,0.210526316
873091c18ffffff,0.578947368,1.631578947,2.736842105,4.578947368,0.789473684,1.157894737,2.421052632,0.894736842,1.315789474,0.263157895,0.210526316,2.105263158,2.368421053
873091c19ffffff,0.631578947,1.842105263,2.421052632,5,0.578947368,1.052631579,2.263157895,0.894736842,1.631578947,0.315789474,0.210526316,2.210526316,2.315789474
873091c1affffff,0.789473684,1.473684211,2.052631579,4.315789474,0.684210526,1.210526316,2.473684211,0.842105263,1.315789474,0.157894737,0.210526316,2.421052632,2
873091c1bffffff,0.947368421,1.684210526,2.105263158,5,0.789473684,1.894736842,2.368421053,1.210526316,1.894736842,0.368421053,0.368421053,2.789473684,2.894736842
873091c1cffffff,0.421052632,1.315789474,2.684210526,4,0.736842105,1.263157895,2.315789474,0.789473684,1.105263158,0.263157895,0.210526316,0.631578947,2.105263158
873091c1dffffff,0.421052632,1.684210526,2.947368421,5.210526316,0.684210526,1.157894737,2.315789474,1,1.263157895,0.368421053,0.263157895,0.789473684,2.157894737
873091c1effffff,0.315789474,1.368421053,2.473684211,4.210526316,0.736842105,1.315789474,2.578947368,0.842105263,1,0.210526316,0.210526316,0.789473684,2
873091c22ffffff,0.052631579,0,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0
873091c23ffffff,0.105263158,0,0.105263158,0.105263158,0.052631579,0,0,0,0,0,0,0,0
873091c28ffffff,0.105263158,0.157894737,0.421052632,1.157894737,0,0.105263158,0.210526316,0.157894737,0.052631579,0.105263158,0.052631579,0,0.157894737
873091c29ffffff,0.052631579,0.368421053,0.315789474,1.210526316,0.052631579,0.157894737,0.315789474,0.157894737,0.052631579,0.157894737,0.052631579,0,0.263157895
873091c2affffff,0.105263158,0.473684211,0.894736842,1.789473684,0.105263158,0.105263158,0.210526316,0.157894737,0.263157895,0.105263158,0.052631579,0.052631579,0.210526316
873091c2bffffff,0.105263158,0.736842105,0.789473684,3.421052632,0,0.368421053,0.315789474,0.157894737,0.578947368,0.263157895,0.052631579,0.052631579,0.789473684
873091c2effffff,0.052631579,0.105263158,0.315789474,0.368421053,0.052631579,0.105263158,0.157894737,0.105263158,0,0.052631579,0.052631579,0,0
873091c30ffffff,0.105263158,0.052631579,0.526315789,0.210526316,0.157894737,0.263157895,0.368421053,0.052631579,0.052631579,0.052631579,0,0,0.210526316
873091c31ffffff,0.105263158,0.105263158,0.736842105,0.315789474,0.210526316,0.263157895,0.473684211,0.052631579,0.052631579,0.052631579,0,0,0.315789474
873091c32ffffff,0.105263158,0.105263158,0.526315789,0.210526316,0.157894737,0.263157895,0.368421053,0.052631579,0.052631579,0.052631579,0,0,0.210526316
873091c33ffffff,0.105263158,0.157894737,0.842105263,0.368421053,0.315789474,0.263157895,0.526315789,0.052631579,0.052631579,0.052631579,0,0.105263158,0.315789474
873091c35ffffff,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0
873091c36ffffff,0.052631579,0.052631579,0.157894737,0.052631579,0.105263158,0.052631579,0.105263158,0.052631579,0,0,0,0,0.052631579
873091c40ffffff,7.736842105,11.63157895,0.789473684,55.31578947,9.526315789,14.84210526,15,21.89473684,20.73684211,4.052631579,7.315789474,1.263157895,55.36842105
873091c41ffffff,9.421052632,16.47368421,0.842105263,46.84210526,13.84210526,14.26315789,18.78947368,34.15789474,27.94736842,4.842105263,9.894736842,1.894736842,72.89473684
873091c42ffffff,12.57894737,17.42105263,0.526315789,61.63157895,11.31578947,18.57894737,13.05263158,30.05263158,26.68421053,6.421052632,7.263157895,1.421052632,81.05263158
873091c43ffffff,15.26315789,19,0.421052632,63.84210526,14.42105263,21,16.52631579,36.68421053,32.15789474,7.105263158,9.736842105,1.789473684,91.89473684
873091c44ffffff,5.947368421,9.421052632,0.842105263,33.73684211,7.052631579,9.684210526,10.63157895,17,14,2.684210526,5.631578947,1,41.78947368
873091c45ffffff,8.789473684,15.42105263,1.157894737,45.05263158,12.47368421,13,16.42105263,32.10526316,24.63157895,4.315789474,9.052631579,1.894736842,65.68421053
873091c46ffffff,6.210526316,9.105263158,0.263157895,48.68421053,5.526315789,12.05263158,9.947368421,14.68421053,14.78947368,2.736842105,4.263157895,0.842105263,42.57894737
873091c48ffffff,4.789473684,6.578947368,1.210526316,18.89473684,7.263157895,6.315789474,7.894736842,14.84210526,10.21052632,2.263157895,3.684210526,1.526315789,24.52631579
873091c49ffffff,1.052631579,3.263157895,1.947368421,10.21052632,2.263157895,1.578947368,3.263157895,3.789473684,2.263157895,0.736842105,0.578947368,1.578947368,5.842105263
873091c4affffff,8.368421053,10.31578947,0.736842105,23.78947368,9.157894737,9.368421053,6.315789474,21.68421053,20.89473684,3.947368421,4.157894737,1.736842105,49.36842105
873091c4bffffff,4,5.210526316,1.263157895,18.15789474,5.315789474,7.736842105,7.210526316,11.42105263,9.421052632,2.105263158,2.105263158,2.157894737,21.47368421
873091c4cffffff,9.210526316,15.52631579,1.052631579,38.78947368,12.84210526,11.21052632,14.73684211,33.36842105,24.21052632,4.263157895,9.631578947,1.631578947,62.47368421
873091c4dffffff,6.105263158,12.63157895,1.631578947,29.36842105,11.10526316,7.789473684,12.52631579,26.68421053,18.10526316,3.315789474,8.157894737,1.631578947,43.78947368
873091c4effffff,12.57894737,15.15789474,0.578947368,40,12.78947368,14.89473684,14.36842105,29.63157895,25.68421053,5.473684211,7.263157895,1.473684211,72.26315789
873091c50ffffff,6.105263158,10.89473684,0.736842105,57.26315789,5.210526316,13.57894737,11.78947368,15.78947368,15.15789474,3.947368421,4.894736842,1.894736842,43.63157895
873091c51ffffff,13.15789474,19.36842105,0.473684211,75.05263158,12.26315789,20.94736842,14.15789474,32.26315789,29.47368421,7.684210526,8.526315789,1.684210526,84.36842105
873091c52ffffff,7.052631579,10.78947368,1,48.52631579,5.105263158,11.73684211,7.263157895,16.78947368,12.84210526,4.578947368,4.526315789,2.368421053,41.73684211
873091c53ffffff,16.42105263,23.52631579,0.578947368,77.10526316,15.21052632,23.10526316,16.26315789,39.31578947,33.57894737,9.210526316,10.63157895,2.947368421,98.57894737
873091c54ffffff,2,4.526315789,0.894736842,40.21052632,1.947368421,7.947368421,4.578947368,4.842105263,6.947368421,1.578947368,2.157894737,0.631578947,15.52631579
873091c55ffffff,5.947368421,10.57894737,0.684210526,53.63157895,4.736842105,12.63157895,10.31578947,16.15789474,16.10526316,3.526315789,4.947368421,1.105263158,46.26315789
873091c56ffffff,1.631578947,3.789473684,1.315789474,32.21052632,1.421052632,6.368421053,3.526315789,3.736842105,4.736842105,1.473684211,1.157894737,1.315789474,8.631578947
873091c58ffffff,16.52631579,24.89473684,0.421052632,74.78947368,19.21052632,25.42105263,18.52631579,47.78947368,42.47368421,9.315789474,11.52631579,2.368421053,109.7368421
873091c59ffffff,15.42105263,21.63157895,0.210526316,52.63157895,17.47368421,21.05263158,15.10526316,44.26315789,35.36842105,8.263157895,9.473684211,3.105263158,98.05263158
873091c5affffff,23.26315789,33.05263158,0.368421053,99.15789474,28.52631579,38.78947368,33.31578947,65.10526316,54.42105263,12.10526316,16.31578947,5.631578947,147.1052632
873091c5bffffff,29.47368421,36.78947368,0.105263158,115.6842105,32.42105263,43.57894737,36.47368421,75.52631579,58.89473684,12.47368421,21.05263158,6.736842105,162.2105263
873091c5cffffff,15.73684211,23.05263158,0.368421053,74.94736842,15.21052632,23.26315789,13.47368421,40.94736842,38.15789474,8.315789474,9.894736842,1.421052632,98.84210526
873091c5dffffff,15,21.63157895,0.263157895,61.68421053,14.31578947,19.94736842,11.15789474,39.68421053,36.42105263,7.789473684,9.421052632,1.578947368,95
873091c5effffff,18.05263158,25.31578947,0.210526316,77.42105263,17.78947368,25.57894737,16.89473684,46.31578947,42.63157895,9.631578947,10.89473684,2.736842105,110.2105263
873091c60ffffff,3.631578947,4.105263158,1.421052632,25.89473684,2.578947368,4.263157895,4.368421053,7.684210526,4.789473684,1.421052632,1.736842105,0.315789474,19.26315789
873091c61ffffff,7.473684211,12.78947368,1.578947368,43.05263158,10.78947368,11.89473684,15.78947368,29.52631579,21.21052632,3.789473684,8.578947368,1.421052632,57.84210526
873091c62ffffff,2.894736842,4.526315789,1.105263158,18.05263158,2.263157895,4.105263158,3.578947368,6.473684211,5.526315789,1,1.947368421,0.263157895,18.73684211
873091c63ffffff,7.631578947,12.73684211,1.315789474,43.78947368,11.10526316,11.05263158,14.36842105,29.15789474,21,3.736842105,8.210526316,1.421052632,57.36842105
873091c64ffffff,0.105263158,0.789473684,1.210526316,14.21052632,0.157894737,0.631578947,0.842105263,0.631578947,0.315789474,0.157894737,0.210526316,0.105263158,1.947368421
873091c65ffffff,1.263157895,2.315789474,2.157894737,21.47368421,1.631578947,2.263157895,2.736842105,3.947368421,2.684210526,0.894736842,1.105263158,0.157894737,10.21052632
873091c68ffffff,10.52631579,16.78947368,1.105263158,55.57894737,14.15789474,14.05263158,18.05263158,38.31578947,25.36842105,4.842105263,11.10526316,1.789473684,72.63157895
873091c69ffffff,7.315789474,14,1.105263158,40.68421053,11.84210526,10.84210526,16.21052632,30.89473684,22.26315789,3.947368421,9.789473684,1.684210526,55.73684211
873091c6affffff,10.26315789,17.47368421,1.210526316,46.31578947,13.84210526,14.10526316,17.47368421,38.42105263,26.94736842,4.842105263,11,1.684210526,72.78947368
873091c6bffffff,10.36842105,16.73684211,1.368421053,46.52631579,14,13.78947368,18.05263158,37.36842105,25,4.789473684,10.94736842,1.842105263,69.78947368
873091c6cffffff,9.842105263,15.89473684,1.315789474,54.63157895,12.89473684,13.31578947,17.89473684,35.10526316,24.21052632,4.473684211,10.47368421,1.842105263,66.73684211
873091c6dffffff,7.526315789,13.63157895,1.157894737,51.57894737,12,11.42105263,17.05263158,31.63157895,22.42105263,4,9.894736842,1.631578947,57.73684211
873091c6effffff,10.31578947,17.94736842,1.052631579,56.15789474,14,14.57894737,17.63157895,39.10526316,27.10526316,5,11.15789474,1.789473684,75.73684211
873091c70ffffff,0.684210526,1.210526316,0.421052632,10.78947368,0.842105263,1.578947368,1.473684211,1.368421053,1.578947368,0.473684211,0.526315789,0,4.105263158
873091c71ffffff,4.105263158,5.631578947,0.421052632,22.94736842,2.789473684,5.578947368,5.263157895,8.368421053,8.315789474,1.421052632,2.263157895,0.631578947,25.84210526
873091c72ffffff,1,1.631578947,1,18.21052632,1,2.052631579,2.052631579,2.210526316,2,0.631578947,0.789473684,0.052631579,5.421052632
873091c73ffffff,2.210526316,4.684210526,0.736842105,40.42105263,1.947368421,7.421052632,4.578947368,6.105263158,8.578947368,1.684210526,2.368421053,0.578947368,20.42105263
873091c74ffffff,0.052631579,0.421052632,0.210526316,2.052631579,0.105263158,0.157894737,0.473684211,0.052631579,0.105263158,0.105263158,0,0,0.684210526
